iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
184,0.5586887015511586,0.006476496833756815,0.7022346019057991,0.0037656861933366174,0.19477662438213783,0.004246674804684315,0.15596882828152578,0.001246658350353782
185,0.5595791947146395,0.0073011787023507455,0.7026112688601275,0.004275218503130154,0.1947872578487798,0.004236925751971665,0.1557965816780195,0.0011500782466660774
186,0.5604344686644022,0.0075528174008361254,0.7033963840433124,0.00508172943404654,0.19477296456222776,0.004257963525312267,0.15563578764893066,0.0010515554524979627
187,0.5607791489411732,0.007577725700144334,0.7035530233246631,0.0049147676025367406,0.1947832834219705,0.004261961693574027,0.15550531503112175,0.0011687919057995332
188,0.560491998465612,0.007248393387367492,0.703668416262781,0.005094190125616131,0.1948210364419197,0.004241190284826996,0.15533289403765377,0.0010870632073659923
189,0.5605843532315704,0.007316980983632134,0.7039610446632193,0.005346485426760512,0.19484791900895895,0.004211750505686811,0.1552095907014684,0.0010549779198093486
190,0.5607623575260011,0.00777616129659109,0.7045462158028484,0.005812016162398133,0.1948399513914456,0.004227786060022238,0.15510067600303962,0.0010308946504848935
191,0.5599424302662772,0.007852699777564186,0.705416192539772,0.005369548347715348,0.1948510632258746,0.004200509220612565,0.15492613299779723,0.0009172007364256279
192,0.5599345316809157,0.00828028035552183,0.705431011842472,0.005627238321303959,0.19489214611724828,0.004131660605700208,0.15481039429919602,0.0009399785173904136
193,0.5598330330050711,0.0077220559183101296,0.705858456674784,0.005772608242111918,0.19489782950244447,0.004120835835264919,0.15468920666011574,0.0009220895209606135
194,0.5603625088788704,0.007581208800352275,0.7063277990397135,0.005786257737739172,0.19493389732255464,0.004058819353975737,0.15458189276245923,0.0008762572069239237
195,0.5606872022835783,0.0079403626680945,0.7060964245585711,0.006308831141430232,0.1949399116528379,0.004061969848431855,0.15450183411710278,0.0008912049955236825
196,0.5584997459352163,0.007922734637903382,0.7069558516795248,0.005727479490326255,0.19497531532509957,0.004081539927716185,0.15430593860105526,0.0010205079113235795
197,0.5587112370850269,0.008571441599383936,0.7072666182930747,0.005547769158135842,0.19497079395968908,0.004095670042655253,0.15425341841107232,0.0009920572996155866
198,0.5602284455230235,0.010411402397390714,0.7084521196386087,0.005722894092377818,0.19491357569353024,0.004165504573341073,0.15406188453018807,0.001000813701807952
199,0.5602712086908851,0.009523632880657395,0.7087509850396586,0.005639491316934673,0.19485260858111358,0.0041827606151991605,0.1538598161800072,0.001072365242580285
200,0.5615443250434977,0.010291025498283889,0.7087448535871694,0.005216586338177237,0.1948712217258213,0.004163352859106314,0.1537671679480173,0.0011605804853418822
201,0.5616487548455188,0.010325865253197487,0.7092649950237112,0.00532527089478201,0.19483939572747522,0.004195162884025758,0.15360980474280628,0.0011008648106755198
202,0.5612004803273422,0.010083584891300554,0.7097094661919406,0.005725927279715861,0.19485152602090894,0.004197894441478963,0.15342986679017162,0.0011462469847711417
203,0.5616717073882027,0.008511014628739252,0.7105456080296314,0.005545649390758496,0.19485448183136464,0.0041565410413437354,0.15331386791812507,0.0010896888217749702
204,0.5614172945482923,0.010089657961021573,0.7111184686087657,0.005013099901414138,0.19485464086133292,0.004157637835913333,0.15312891920222915,0.0010113048717520867
205,0.5613209123305931,0.010170437780725058,0.7116802597096791,0.005291869019761818,0.19485969034474399,0.0041629966545370335,0.1530004432715829,0.0010962082622574688
206,0.5610383559640899,0.01056141295047842,0.7123180084760252,0.0048789770326966185,0.19487603320976601,0.00419606678011891,0.1529046993243346,0.001040185377285253
207,0.5615933747769477,0.011674699050112768,0.7124975623537622,0.004735942511203429,0.19487126107717206,0.004199218966410929,0.15280609348140958,0.0009593353238150134
208,0.5620221073357194,0.012151418320655794,0.7128608103831116,0.005154768088459102,0.19488554144473286,0.004176847625308476,0.15264437225222177,0.0010087462145970097
209,0.5616151987723135,0.011603918078351505,0.7133886929512145,0.005226477289147813,0.19488892305624925,0.0041752461872325754,0.1525486736465108,0.0010069399242571826
210,0.5605420358765805,0.010744239079872682,0.7140362449362183,0.005406165685579488,0.19487081076285523,0.004218865590230056,0.15240820317994838,0.0009173136436885969
211,0.5614901000565935,0.010058423254054386,0.7143052772782722,0.005086977923431874,0.1949533917225333,0.004199929496215338,0.1522316664210482,0.000993139150085157
212,0.5609453419957697,0.009639733802978716,0.7147389618250022,0.005021506841126617,0.19498003466981284,0.004180178629028517,0.1521565808577648,0.0010521546848054257
213,0.5610976112613764,0.008691216395658832,0.7149295079396782,0.005381723380431076,0.19498403737108022,0.004143698837782577,0.15206739974344927,0.001080463393316345
214,0.5613118005535258,0.008921259768007415,0.7154230456262833,0.005492643352377466,0.1950014980462035,0.0041269631317948936,0.15198996011528657,0.0010482785503480101
215,0.5605172405305234,0.008777616418221793,0.7158145021691537,0.005182056891228615,0.19503772135280406,0.004081636855801777,0.15176241496921355,0.0009575925315610537
216,0.5609286565448623,0.010560875916856309,0.7162669339432381,0.005216383445894047,0.19505459308868214,0.004002288663894233,0.15164919247725048,0.0008821368316055062
217,0.5611706387246338,0.010302538667227898,0.7166681776730478,0.005446958833928317,0.19505666823516596,0.003999574241351623,0.15149459151388286,0.0008762726842559011
218,0.5618521794577258,0.009817401442543535,0.717266075769487,0.005154608918474776,0.19504879901623204,0.004034342814468013,0.15119733653477258,0.0006624879263118804
219,0.5624602449030782,0.009047066865848214,0.7177264239528813,0.004692718383558251,0.19502943666648415,0.004004416293859576,0.15110049741540216,0.0006704843819115481
220,0.5629031321782085,0.008294943100637017,0.7178332201677381,0.004597842047138681,0.19504537004303088,0.004068002302988775,0.15090413338611497,0.0007741210722050926
221,0.5614443489770526,0.009575159095791314,0.7184316144324565,0.005140593683818667,0.19506132984714616,0.004110746038240233,0.15071368676760655,0.0008097195270912972
222,0.5623023592198778,0.009824476490171668,0.7188459756124228,0.004978174289110334,0.1950314404415357,0.004125746998971866,0.15051830144599632,0.0008669319691464523
223,0.5628358441826957,0.009274478716140499,0.7188975210437806,0.005227680614532963,0.19502492338085026,0.004111861495037197,0.15041969307248876,0.0009151617459157372
224,0.562613068775306,0.008956720677887428,0.7197070903909012,0.00475717771805159,0.19503806211431493,0.004104973980117673,0.1502302966715357,0.0009364421642968234
225,0.5630264750466392,0.00836368305857926,0.7200732856967049,0.005000087095521017,0.19503503967133967,0.004161651653876052,0.15005020568254765,0.000999982121885321
226,0.5629072674704018,0.009165081964362581,0.7211671505446263,0.005129803858732613,0.1949872950590044,0.0041737223044711735,0.14985028495412445,0.0010251214240070675
227,0.562326567956031,0.009939954246503829,0.7212071987134012,0.004932009067364434,0.19504997972325522,0.004143628635846815,0.14972805661642868,0.0010604482139563009
228,0.5620202379444716,0.010012551925753198,0.721709779324737,0.004684860540969843,0.19507998168680116,0.0041170635615126105,0.1496411092161805,0.001057017082242582
229,0.5619578509815045,0.010249033399842334,0.7217910831609552,0.004566717957320665,0.19510439151996412,0.004121922951969764,0.14955583965908006,0.0010879011863586675
230,0.5617931385041905,0.01008361338281536,0.7224670578800659,0.0044527038779393,0.19508467134045052,0.004125427295694605,0.14944044337504678,0.0011376710032998027
231,0.5625845748186878,0.010619150752789224,0.7227547344920043,0.004470922407481836,0.19513551183701477,0.004086465074950721,0.14931021286789545,0.001082996901258763
232,0.563176617707214,0.008583483595807339,0.7234143233233423,0.004142049099236859,0.19516149910533712,0.004079409748140582,0.1491735715689101,0.0010363554964220641
233,0.5631428525050468,0.008892437657674312,0.7239120892200102,0.004429709386738459,0.1951604899692974,0.004069374333498982,0.14906035512873284,0.0010246615126183337
234,0.5636341431986326,0.008656003435490884,0.7242448743011224,0.00444535316814706,0.19516145065427412,0.0040792252609499185,0.14897069196919777,0.0010388526574241794
235,0.5622255577754234,0.009279271106251295,0.7257061629378023,0.003513612349155747,0.19519092279348033,0.004079493482651481,0.148743329676679,0.001071742510266856
236,0.5629260342390104,0.00892288722356428,0.7258954197802594,0.0039490274429020535,0.19522186990899076,0.004100578386894048,0.14857674791328307,0.001090418003747245
237,0.5631256637327187,0.00912194250365004,0.7260209104861458,0.003961414110498398,0.19520574904059154,0.004091187567895254,0.14853841702324302,0.0011074532611095983
238,0.5639248809892985,0.009587678802150338,0.7262601757161489,0.00428529569973471,0.19522531490973533,0.00409029837735701,0.14841272068779005,0.001086578356260147
239,0.5641109269328233,0.009743075565805967,0.7266583816600387,0.0049150191298052365,0.1952262022582161,0.004093811704756047,0.14829228172369507,0.0011738375709213957
240,0.5637114691776038,0.009808545006033342,0.7268334883867744,0.004811476718872517,0.19521424725589248,0.0040892883238400415,0.1481786509593897,0.001247211192700645
241,0.5632809356724027,0.009660870433809522,0.7273599743054375,0.00544090092967835,0.19524078557570398,0.004092852507971282,0.14811063604309974,0.0012954356137563222
242,0.5631046737645551,0.009728075574874583,0.7272193895435202,0.005316194974878482,0.19526373051111606,0.00410004736773717,0.14801998265485372,0.0013775772051990028
243,0.5633278270705246,0.010123354166536654,0.7282544022376155,0.005855261386131267,0.19526110030221325,0.004091723125655849,0.14786942069242076,0.0014080639343696036
244,0.5641416235475841,0.010802863013429042,0.728778720306045,0.005711394970599793,0.1952070040309182,0.004111710654174588,0.14776309294021686,0.0014290556283491182
245,0.5655357479462276,0.010074994568794467,0.7295975677689566,0.005596286399772515,0.19520565201382375,0.004134102734554126,0.14756292655625897,0.001500121251049336
246,0.5648203705160639,0.009721110008792958,0.7302405650024906,0.005492008151874767,0.19520691197995563,0.004091830146868351,0.14739311449293838,0.0014529456189118128
